State_Name,District_Name,Crop_Year,Season,Crop,Cost
Andhra Pradesh,KADAPA,2005,Whole Year ,Tobacco,116.9494966
Andhra Pradesh,KADAPA,2005,Whole Year ,Turmeric,149.9638271
Andhra Pradesh,KADAPA,2006,Kharif     ,Arhar/Tur,52.06220982
Andhra Pradesh,KADAPA,2006,Kharif     ,Bajra,64.17562469
Andhra Pradesh,KADAPA,2006,Kharif     ,Castor seed,54.97656199
Andhra Pradesh,KADAPA,2006,Kharif     ,Cotton(lint),112
Andhra Pradesh,KADAPA,2006,Kharif     ,Dry chillies,78
Andhra Pradesh,KADAPA,2006,Kharif     ,Groundnut,106
Andhra Pradesh,KADAPA,2006,Kharif     ,Horse-gram,41
Andhra Pradesh,KADAPA,2006,Kharif     ,Jowar,23
Andhra Pradesh,KADAPA,2006,Kharif     ,Maize,108.1104122
Andhra Pradesh,KADAPA,2006,Kharif     ,Moong(Green Gram),122.7462597
Andhra Pradesh,KADAPA,2006,Kharif     ,Onion,136.587086
Andhra Pradesh,KADAPA,2006,Kharif     ,Other Kharif pulses,151.6312836
Andhra Pradesh,KADAPA,2006,Kharif     ,Ragi,137.6003836
Andhra Pradesh,KADAPA,2006,Kharif     ,Rice,123.3485839
Andhra Pradesh,KADAPA,2006,Kharif     ,Sesamum,132.9057249
Andhra Pradesh,KADAPA,2006,Kharif     ,Small millets,146.33979
Andhra Pradesh,KADAPA,2006,Rabi       ,Arhar/Tur,50.55575612
Andhra Pradesh,KADAPA,2006,Rabi       ,Bajra,88.9326574
Andhra Pradesh,KADAPA,2006,Rabi       ,Dry chillies,70
Andhra Pradesh,KADAPA,2006,Rabi       ,Gram,107
Andhra Pradesh,KADAPA,2006,Rabi       ,Groundnut,109
Andhra Pradesh,KADAPA,2006,Rabi       ,Horse-gram,49
Andhra Pradesh,KADAPA,2006,Rabi       ,Jowar,25
Andhra Pradesh,KADAPA,2006,Rabi       ,Maize,153.922151
Andhra Pradesh,KADAPA,2006,Rabi       ,Moong(Green Gram),102.8977525
Andhra Pradesh,KADAPA,2006,Rabi       ,Onion,118.9942578
Andhra Pradesh,KADAPA,2006,Rabi       ,Other  Rabi pulses,130.8120938
Andhra Pradesh,KADAPA,2006,Rabi       ,Ragi,128.3733392
Andhra Pradesh,KADAPA,2006,Rabi       ,Rice,130.4803485
Andhra Pradesh,KADAPA,2006,Rabi       ,Sesamum,140.0170754
Andhra Pradesh,KADAPA,2006,Rabi       ,Small millets,120.092582
Andhra Pradesh,KADAPA,2006,Rabi       ,Urad,127.7224986
Andhra Pradesh,KADAPA,2006,Rabi       ,Wheat,105.657177
Andhra Pradesh,KADAPA,2006,Whole Year ,Banana,22.77759818
Andhra Pradesh,KADAPA,2006,Whole Year ,Cashewnut,527
Andhra Pradesh,KADAPA,2006,Whole Year ,Coconut ,164
Andhra Pradesh,KADAPA,2006,Whole Year ,Coriander,88
Andhra Pradesh,KADAPA,2006,Whole Year ,Sugarcane,116.1127666
Andhra Pradesh,KADAPA,2006,Whole Year ,Sunflower,139.7265766
Andhra Pradesh,KADAPA,2006,Whole Year ,Sweet potato,128.6594905
Andhra Pradesh,KADAPA,2006,Whole Year ,Tobacco,148.1663652
Andhra Pradesh,KADAPA,2006,Whole Year ,Turmeric,108.0058154
Andhra Pradesh,KADAPA,2007,Kharif     ,Arhar/Tur,49.37247518
Andhra Pradesh,KADAPA,2007,Kharif     ,Bajra,66.03207766
Andhra Pradesh,KADAPA,2007,Kharif     ,Castor seed,56.14821728
Andhra Pradesh,KADAPA,2007,Kharif     ,Cotton(lint),81
Andhra Pradesh,KADAPA,2007,Kharif     ,Dry chillies,179
Andhra Pradesh,KADAPA,2007,Kharif     ,Groundnut,91
Andhra Pradesh,KADAPA,2007,Kharif     ,Jowar,28
Andhra Pradesh,KADAPA,2007,Kharif     ,Onion,158.5305735
Andhra Pradesh,KADAPA,2007,Kharif     ,Rice,112.8325552
Andhra Pradesh,KADAPA,2007,Kharif     ,Sunflower,129.7855876
Andhra Pradesh,KADAPA,2007,Rabi       ,Bajra,50.44110652
Andhra Pradesh,KADAPA,2007,Rabi       ,Gram,119
Andhra Pradesh,KADAPA,2007,Rabi       ,Groundnut,112
Andhra Pradesh,KADAPA,2007,Rabi       ,Horse-gram,47
Andhra Pradesh,KADAPA,2007,Rabi       ,Jowar,36
Andhra Pradesh,KADAPA,2007,Rabi       ,Rice,155.0522817
Andhra Pradesh,KADAPA,2007,Rabi       ,Sesamum,110.9554285
Andhra Pradesh,KADAPA,2007,Rabi       ,Sunflower,110.8175307
Andhra Pradesh,KADAPA,2007,Whole Year ,Sugarcane,125.5064605
Andhra Pradesh,KADAPA,2008,Kharif     ,Arhar/Tur,58.67342224
Andhra Pradesh,KADAPA,2008,Kharif     ,Bajra,53.77982197
Andhra Pradesh,KADAPA,2008,Kharif     ,Castor seed,46.28272043
Andhra Pradesh,KADAPA,2008,Kharif     ,Cotton(lint),104
Andhra Pradesh,KADAPA,2008,Kharif     ,Dry chillies,177
Andhra Pradesh,KADAPA,2008,Kharif     ,Groundnut,108
Andhra Pradesh,KADAPA,2008,Kharif     ,Horse-gram,42
Andhra Pradesh,KADAPA,2008,Kharif     ,Jowar,21
Andhra Pradesh,KADAPA,2008,Kharif     ,Maize,151.608368
Andhra Pradesh,KADAPA,2008,Kharif     ,Moong(Green Gram),138.2919093
Andhra Pradesh,KADAPA,2008,Kharif     ,Onion,132.7743053
Andhra Pradesh,KADAPA,2008,Kharif     ,Other Kharif pulses,143.9075789
Andhra Pradesh,KADAPA,2008,Kharif     ,Ragi,103.6532186
Andhra Pradesh,KADAPA,2008,Kharif     ,Rice,124.2479208
Andhra Pradesh,KADAPA,2008,Kharif     ,Sesamum,147.8288229
Andhra Pradesh,KADAPA,2008,Kharif     ,Small millets,143.5742315
Andhra Pradesh,KADAPA,2008,Kharif     ,Soyabean,108.4864465
Andhra Pradesh,KADAPA,2008,Kharif     ,Urad,139.4438793
Andhra Pradesh,KADAPA,2008,Rabi       ,Bajra,87.99006833
Andhra Pradesh,KADAPA,2008,Rabi       ,Dry chillies,144
Andhra Pradesh,KADAPA,2008,Rabi       ,Gram,129
Andhra Pradesh,KADAPA,2008,Rabi       ,Groundnut,100
Andhra Pradesh,KADAPA,2008,Rabi       ,Horse-gram,40
Andhra Pradesh,KADAPA,2008,Rabi       ,Jowar,36
Andhra Pradesh,KADAPA,2008,Rabi       ,Linseed,41
Andhra Pradesh,KADAPA,2008,Rabi       ,Maize,138.4593518
Andhra Pradesh,KADAPA,2008,Rabi       ,Moong(Green Gram),143.0345331
Andhra Pradesh,KADAPA,2008,Rabi       ,Onion,119.5593483
Andhra Pradesh,KADAPA,2008,Rabi       ,Ragi,119.1783639
Andhra Pradesh,KADAPA,2008,Rabi       ,Rice,122.7462322
Andhra Pradesh,KADAPA,2008,Rabi       ,Sesamum,111.7635398
Andhra Pradesh,KADAPA,2008,Rabi       ,Small millets,151.9803221
Andhra Pradesh,KADAPA,2008,Rabi       ,Urad,119.3869511
Andhra Pradesh,KADAPA,2008,Rabi       ,Wheat,130.3432435
Andhra Pradesh,KADAPA,2008,Whole Year ,Banana,27.64561477
Andhra Pradesh,KADAPA,2008,Whole Year ,Cashewnut,487
Andhra Pradesh,KADAPA,2008,Whole Year ,Coconut ,179
Andhra Pradesh,KADAPA,2008,Whole Year ,Coriander,92
Andhra Pradesh,KADAPA,2008,Whole Year ,Sugarcane,143.9537012
Andhra Pradesh,KADAPA,2008,Whole Year ,Sunflower,109.5356914
Andhra Pradesh,KADAPA,2008,Whole Year ,Sweet potato,119.2378915
Andhra Pradesh,KADAPA,2008,Whole Year ,Tobacco,156.1579633
Andhra Pradesh,KADAPA,2008,Whole Year ,Turmeric,106.8607031
Andhra Pradesh,KADAPA,2009,Kharif     ,Arhar/Tur,59.61325709
Andhra Pradesh,KADAPA,2009,Kharif     ,Bajra,65.23553384
Andhra Pradesh,KADAPA,2009,Kharif     ,Castor seed,48.06663333
Andhra Pradesh,KADAPA,2009,Kharif     ,Cotton(lint),98
Andhra Pradesh,KADAPA,2009,Kharif     ,Dry chillies,119
Andhra Pradesh,KADAPA,2009,Kharif     ,Groundnut,80
Andhra Pradesh,KADAPA,2009,Kharif     ,Horse-gram,42
Andhra Pradesh,KADAPA,2009,Kharif     ,Jowar,34
Andhra Pradesh,KADAPA,2009,Kharif     ,Maize,107.7418694
Andhra Pradesh,KADAPA,2009,Kharif     ,Moong(Green Gram),154.2568315
Andhra Pradesh,KADAPA,2009,Kharif     ,Onion,109.7819339
Andhra Pradesh,KADAPA,2009,Kharif     ,Other Kharif pulses,157.7031415
Andhra Pradesh,KADAPA,2009,Kharif     ,Ragi,122.1296351
Andhra Pradesh,KADAPA,2009,Kharif     ,Rice,138.5486349
Andhra Pradesh,KADAPA,2009,Kharif     ,Sesamum,153.3642879
Andhra Pradesh,KADAPA,2009,Kharif     ,Small millets,159.0737232
Andhra Pradesh,KADAPA,2009,Kharif     ,Soyabean,114.764244
Andhra Pradesh,KADAPA,2009,Kharif     ,Urad,127.1608525
Andhra Pradesh,KADAPA,2009,Rabi       ,Arhar/Tur,55.56948171
Andhra Pradesh,KADAPA,2009,Rabi       ,Bajra,71.75471659
Andhra Pradesh,KADAPA,2009,Rabi       ,Dry chillies,135
Andhra Pradesh,KADAPA,2009,Rabi       ,Gram,117
Andhra Pradesh,KADAPA,2009,Rabi       ,Groundnut,93
Andhra Pradesh,KADAPA,2009,Rabi       ,Horse-gram,48
Andhra Pradesh,KADAPA,2009,Rabi       ,Jowar,30
Andhra Pradesh,KADAPA,2009,Rabi       ,Maize,106.6545125
Andhra Pradesh,KADAPA,2009,Rabi       ,Moong(Green Gram),124.4595008
Andhra Pradesh,KADAPA,2009,Rabi       ,Onion,101.46025
Andhra Pradesh,KADAPA,2009,Rabi       ,Ragi,152.7039935
Andhra Pradesh,KADAPA,2009,Rabi       ,Rapeseed &Mustard,127.6671563
Andhra Pradesh,KADAPA,2009,Rabi       ,Rice,120.829265
Andhra Pradesh,KADAPA,2009,Rabi       ,Sesamum,125.5042302
Andhra Pradesh,KADAPA,2009,Rabi       ,Small millets,130.9858698
Andhra Pradesh,KADAPA,2009,Rabi       ,Urad,122.7761426
Andhra Pradesh,KADAPA,2009,Rabi       ,Wheat,132.4318581
Andhra Pradesh,KADAPA,2009,Whole Year ,Banana,23.98275295
Andhra Pradesh,KADAPA,2009,Whole Year ,Cashewnut,403
Andhra Pradesh,KADAPA,2009,Whole Year ,Coconut ,201
Andhra Pradesh,KADAPA,2009,Whole Year ,Coriander,69
Andhra Pradesh,KADAPA,2009,Whole Year ,Sugarcane,114.4120016
Andhra Pradesh,KADAPA,2009,Whole Year ,Sunflower,111.9713695
Andhra Pradesh,KADAPA,2009,Whole Year ,Sweet potato,144.6362092
Andhra Pradesh,KADAPA,2009,Whole Year ,Tobacco,113.0227731
Andhra Pradesh,KADAPA,2009,Whole Year ,Turmeric,143.4493884
Andhra Pradesh,KADAPA,2010,Kharif     ,Arhar/Tur,40.83170052
Andhra Pradesh,KADAPA,2010,Kharif     ,Bajra,75.16527655
Andhra Pradesh,KADAPA,2010,Kharif     ,Castor seed,53.19757515
Andhra Pradesh,KADAPA,2010,Kharif     ,Cotton(lint),109
Andhra Pradesh,KADAPA,2010,Kharif     ,Dry chillies,120
Andhra Pradesh,KADAPA,2010,Kharif     ,Groundnut,80
Andhra Pradesh,KADAPA,2010,Kharif     ,Horse-gram,35
Andhra Pradesh,KADAPA,2010,Kharif     ,Jowar,22
Andhra Pradesh,KADAPA,2010,Kharif     ,Maize,109.6063273
Andhra Pradesh,KADAPA,2010,Kharif     ,Moong(Green Gram),116.9827959
Andhra Pradesh,KADAPA,2010,Kharif     ,Onion,160.6819063
Andhra Pradesh,KADAPA,2010,Kharif     ,Other Kharif pulses,145.1266849
Andhra Pradesh,KADAPA,2010,Kharif     ,Ragi,135.581339
Andhra Pradesh,KADAPA,2010,Kharif     ,Rice,140.1731563
Andhra Pradesh,KADAPA,2010,Kharif     ,Sesamum,107.5800382
Andhra Pradesh,KADAPA,2010,Kharif     ,Small millets,131.928541
Andhra Pradesh,KADAPA,2010,Kharif     ,Soyabean,148.8282772
Andhra Pradesh,KADAPA,2010,Kharif     ,Urad,130.9136042
Andhra Pradesh,KADAPA,2010,Rabi       ,Arhar/Tur,51.97267996
Andhra Pradesh,KADAPA,2010,Rabi       ,Bajra,59.70043691
Andhra Pradesh,KADAPA,2010,Rabi       ,Dry chillies,101
Andhra Pradesh,KADAPA,2010,Rabi       ,Gram,127
Andhra Pradesh,KADAPA,2010,Rabi       ,Groundnut,120
Andhra Pradesh,KADAPA,2010,Rabi       ,Horse-gram,36
Andhra Pradesh,KADAPA,2010,Rabi       ,Jowar,20
Andhra Pradesh,KADAPA,2010,Rabi       ,Linseed,41
Andhra Pradesh,KADAPA,2010,Rabi       ,Maize,132.7153978
Andhra Pradesh,KADAPA,2010,Rabi       ,Moong(Green Gram),105.7117801
Andhra Pradesh,KADAPA,2010,Rabi       ,Onion,107.8628481
Andhra Pradesh,KADAPA,2010,Rabi       ,Other  Rabi pulses,142.2762273
Andhra Pradesh,KADAPA,2010,Rabi       ,Ragi,116.8330173
Andhra Pradesh,KADAPA,2010,Rabi       ,Rice,111.3525662
Andhra Pradesh,KADAPA,2010,Rabi       ,Safflower,128.0865852
Andhra Pradesh,KADAPA,2010,Rabi       ,Sesamum,151.3076024
Andhra Pradesh,KADAPA,2010,Rabi       ,Small millets,160.5839396
Andhra Pradesh,KADAPA,2010,Rabi       ,Urad,148.831456
Andhra Pradesh,KADAPA,2010,Rabi       ,Wheat,107.4485326
Andhra Pradesh,KADAPA,2010,Whole Year ,Banana,24.72757767
Andhra Pradesh,KADAPA,2010,Whole Year ,Cashewnut,564
Andhra Pradesh,KADAPA,2010,Whole Year ,Coriander,105
Andhra Pradesh,KADAPA,2010,Whole Year ,Garlic,118
Andhra Pradesh,KADAPA,2010,Whole Year ,Potato,152.0920048
Andhra Pradesh,KADAPA,2010,Whole Year ,Sugarcane,154.8421658
Andhra Pradesh,KADAPA,2010,Whole Year ,Sunflower,128.8938072
Andhra Pradesh,KADAPA,2010,Whole Year ,Sweet potato,107.4810102
Andhra Pradesh,KADAPA,2010,Whole Year ,Tobacco,158.7986159
Andhra Pradesh,KADAPA,2010,Whole Year ,Turmeric,146.006019
Andhra Pradesh,KADAPA,2011,Kharif     ,Arhar/Tur,50.32707975
Andhra Pradesh,KADAPA,2011,Kharif     ,Bajra,49.71223743
Andhra Pradesh,KADAPA,2011,Kharif     ,Castor seed,49.2028061
Andhra Pradesh,KADAPA,2011,Kharif     ,Cotton(lint),88
Andhra Pradesh,KADAPA,2011,Kharif     ,Cowpea(Lobia),145
Andhra Pradesh,KADAPA,2011,Kharif     ,Dry chillies,147
Andhra Pradesh,KADAPA,2011,Kharif     ,Groundnut,102
Andhra Pradesh,KADAPA,2011,Kharif     ,Horse-gram,43
Andhra Pradesh,KADAPA,2011,Kharif     ,Jowar,33
Andhra Pradesh,KADAPA,2011,Kharif     ,Maize,159.7537704
Andhra Pradesh,KADAPA,2011,Kharif     ,Moong(Green Gram),102.0698035
Andhra Pradesh,KADAPA,2011,Kharif     ,Onion,149.9752094
Andhra Pradesh,KADAPA,2011,Kharif     ,Other Kharif pulses,115.072149
Andhra Pradesh,KADAPA,2011,Kharif     ,Ragi,145.6557535
Andhra Pradesh,KADAPA,2011,Kharif     ,Rice,118.2397493
Andhra Pradesh,KADAPA,2011,Kharif     ,Sesamum,146.7495421
Andhra Pradesh,KADAPA,2011,Kharif     ,Small millets,135.6690418
Andhra Pradesh,KADAPA,2011,Kharif     ,Soyabean,130.5444967
Andhra Pradesh,KADAPA,2011,Kharif     ,Urad,102.6861669
Andhra Pradesh,KADAPA,2011,Rabi       ,Arhar/Tur,55.32824536
Andhra Pradesh,KADAPA,2011,Rabi       ,Bajra,76.93816114
Andhra Pradesh,KADAPA,2011,Rabi       ,Cowpea(Lobia),136
Andhra Pradesh,KADAPA,2011,Rabi       ,Dry chillies,80
Andhra Pradesh,KADAPA,2011,Rabi       ,Gram,132
Andhra Pradesh,KADAPA,2011,Rabi       ,Groundnut,95
Andhra Pradesh,KADAPA,2011,Rabi       ,Horse-gram,35
Andhra Pradesh,KADAPA,2011,Rabi       ,Jowar,24
Andhra Pradesh,KADAPA,2011,Rabi       ,Linseed,40
Andhra Pradesh,KADAPA,2011,Rabi       ,Maize,154.9250342
Andhra Pradesh,KADAPA,2011,Rabi       ,Moong(Green Gram),120.8274541
Andhra Pradesh,KADAPA,2011,Rabi       ,Onion,115.7691876
Andhra Pradesh,KADAPA,2011,Rabi       ,Other  Rabi pulses,107.0224059
Andhra Pradesh,KADAPA,2011,Rabi       ,Ragi,121.0184283
Andhra Pradesh,KADAPA,2011,Rabi       ,Rice,114.5946365
Andhra Pradesh,KADAPA,2011,Rabi       ,Sesamum,157.7271609
Andhra Pradesh,KADAPA,2011,Rabi       ,Small millets,144.1230592
Andhra Pradesh,KADAPA,2011,Rabi       ,Urad,111.4732776
Andhra Pradesh,KADAPA,2011,Rabi       ,Wheat,125.5784226
Andhra Pradesh,KADAPA,2011,Whole Year ,Banana,23.64359794
Andhra Pradesh,KADAPA,2011,Whole Year ,Cashewnut,431
Andhra Pradesh,KADAPA,2011,Whole Year ,Coconut ,243
Andhra Pradesh,KADAPA,2011,Whole Year ,Coriander,80
Andhra Pradesh,KADAPA,2011,Whole Year ,Sugarcane,106.8657751
Andhra Pradesh,KADAPA,2011,Whole Year ,Sunflower,115.9423067
Andhra Pradesh,KADAPA,2011,Whole Year ,Sweet potato,156.3370821
Andhra Pradesh,KADAPA,2011,Whole Year ,Tobacco,130.9037439
Andhra Pradesh,KADAPA,2011,Whole Year ,Turmeric,151.9664368
Andhra Pradesh,KADAPA,2012,Kharif     ,Arhar/Tur,56.92356909
Andhra Pradesh,KADAPA,2012,Kharif     ,Bajra,60.0389853
Andhra Pradesh,KADAPA,2012,Kharif     ,Brinjal,42.38961835
Andhra Pradesh,KADAPA,2012,Kharif     ,Cashewnut,429
Andhra Pradesh,KADAPA,2012,Kharif     ,Castor seed,59.84595827
Andhra Pradesh,KADAPA,2012,Kharif     ,Cotton(lint),99
Andhra Pradesh,KADAPA,2012,Kharif     ,Cowpea(Lobia),120
Andhra Pradesh,KADAPA,2012,Kharif     ,Dry chillies,117
Andhra Pradesh,KADAPA,2012,Kharif     ,Grapes,41
Andhra Pradesh,KADAPA,2012,Kharif     ,Groundnut,94
Andhra Pradesh,KADAPA,2012,Kharif     ,Horse-gram,50
Andhra Pradesh,KADAPA,2012,Kharif     ,Jowar,32
Andhra Pradesh,KADAPA,2012,Kharif     ,Lemon,94
Andhra Pradesh,KADAPA,2012,Kharif     ,Linseed,54
Andhra Pradesh,KADAPA,2012,Kharif     ,Maize,107.7209329
Andhra Pradesh,KADAPA,2012,Kharif     ,Mango,141.2184559
Andhra Pradesh,KADAPA,2012,Kharif     ,Moong(Green Gram),130.3559374
Andhra Pradesh,KADAPA,2012,Kharif     ,Onion,102.9605237
Andhra Pradesh,KADAPA,2012,Kharif     ,Other Kharif pulses,125.474179
Andhra Pradesh,KADAPA,2012,Kharif     ,Papaya,138.322219
Andhra Pradesh,KADAPA,2012,Kharif     ,Pome Granet,133.8122918
Andhra Pradesh,KADAPA,2012,Kharif     ,Ragi,106.454228
Andhra Pradesh,KADAPA,2012,Kharif     ,Rice,151.6629472
Andhra Pradesh,KADAPA,2012,Kharif     ,Sapota,104.9088581
Andhra Pradesh,KADAPA,2012,Kharif     ,Small millets,108.8786879
Andhra Pradesh,KADAPA,2012,Kharif     ,Soyabean,114.9123313
Andhra Pradesh,KADAPA,2012,Kharif     ,Sugarcane,106.3220112
Andhra Pradesh,KADAPA,2012,Kharif     ,Sunflower,121.3464758
Andhra Pradesh,KADAPA,2012,Kharif     ,Tobacco,111.5334951
Andhra Pradesh,KADAPA,2012,Kharif     ,Tomato,115.2806638
Andhra Pradesh,KADAPA,2012,Kharif     ,Turmeric,149.3611821
Andhra Pradesh,KADAPA,2012,Kharif     ,Urad,145.1160707
Andhra Pradesh,KADAPA,2012,Rabi       ,Arhar/Tur,60.1478103
Andhra Pradesh,KADAPA,2012,Rabi       ,Bajra,44.65717948
Andhra Pradesh,KADAPA,2012,Rabi       ,Brinjal,40.10049811
Andhra Pradesh,KADAPA,2012,Rabi       ,Cabbage,14.07861901
Andhra Pradesh,KADAPA,2012,Rabi       ,Castor seed,40.6128608
Andhra Pradesh,KADAPA,2012,Rabi       ,Coriander,94
Andhra Pradesh,KADAPA,2012,Rabi       ,Cotton(lint),80
Andhra Pradesh,KADAPA,2012,Rabi       ,Cowpea(Lobia),135
Andhra Pradesh,KADAPA,2012,Rabi       ,Dry chillies,181
Andhra Pradesh,KADAPA,2012,Rabi       ,Dry ginger,137
Andhra Pradesh,KADAPA,2012,Rabi       ,Gram,131
Andhra Pradesh,KADAPA,2012,Rabi       ,Groundnut,109
Andhra Pradesh,KADAPA,2012,Rabi       ,Horse-gram,46
Andhra Pradesh,KADAPA,2012,Rabi       ,Jowar,34
Andhra Pradesh,KADAPA,2012,Rabi       ,Maize,110.6929555
Andhra Pradesh,KADAPA,2012,Rabi       ,Moong(Green Gram),151.1009877
Andhra Pradesh,KADAPA,2012,Rabi       ,Onion,112.8008159
Andhra Pradesh,KADAPA,2012,Rabi       ,Other  Rabi pulses,102.8679836
Andhra Pradesh,KADAPA,2012,Rabi       ,Papaya,134.5920638
Andhra Pradesh,KADAPA,2012,Rabi       ,Potato,146.5224886
Andhra Pradesh,KADAPA,2012,Rabi       ,Ragi,144.2508074
Andhra Pradesh,KADAPA,2012,Rabi       ,Rapeseed &Mustard,141.4317476
Andhra Pradesh,KADAPA,2012,Rabi       ,Rice,129.4275676
Andhra Pradesh,KADAPA,2012,Rabi       ,Safflower,117.6790597
Andhra Pradesh,KADAPA,2012,Rabi       ,Sesamum,135.7476177
Andhra Pradesh,KADAPA,2012,Rabi       ,Small millets,138.873548
Andhra Pradesh,KADAPA,2012,Rabi       ,Soyabean,152.4405437
Andhra Pradesh,KADAPA,2012,Rabi       ,Sunflower,141.7164899
Andhra Pradesh,KADAPA,2012,Rabi       ,Sweet potato,159.0543812
Andhra Pradesh,KADAPA,2012,Rabi       ,Tobacco,134.636522
Andhra Pradesh,KADAPA,2012,Rabi       ,Tomato,156.3251462
Andhra Pradesh,KADAPA,2012,Rabi       ,Turmeric,142.3362267
Andhra Pradesh,KADAPA,2012,Rabi       ,Urad,154.2831982
Andhra Pradesh,KADAPA,2012,Rabi       ,Wheat,155.7105264
Andhra Pradesh,KADAPA,2012,Whole Year ,Coconut ,121
Andhra Pradesh,KADAPA,2013,Kharif     ,Arhar/Tur,53.15255162
Andhra Pradesh,KADAPA,2013,Kharif     ,Bajra,73.74363369
Andhra Pradesh,KADAPA,2013,Kharif     ,Brinjal,35.14407051
Andhra Pradesh,KADAPA,2013,Kharif     ,Cashewnut,517
Andhra Pradesh,KADAPA,2013,Kharif     ,Castor seed,59.35197346
Andhra Pradesh,KADAPA,2013,Kharif     ,Cotton(lint),98
Andhra Pradesh,KADAPA,2013,Kharif     ,Cowpea(Lobia),124
Andhra Pradesh,KADAPA,2013,Kharif     ,Dry chillies,89
Andhra Pradesh,KADAPA,2013,Kharif     ,Grapes,80
Andhra Pradesh,KADAPA,2013,Kharif     ,Groundnut,100
Andhra Pradesh,KADAPA,2013,Kharif     ,Horse-gram,40
Andhra Pradesh,KADAPA,2013,Kharif     ,Jowar,31
Andhra Pradesh,KADAPA,2013,Kharif     ,Lemon,74
Andhra Pradesh,KADAPA,2013,Kharif     ,Linseed,42
Andhra Pradesh,KADAPA,2013,Kharif     ,Maize,143.9237405
Andhra Pradesh,KADAPA,2013,Kharif     ,Mango,116.6422214
Andhra Pradesh,KADAPA,2013,Kharif     ,Moong(Green Gram),149.1218244
Andhra Pradesh,KADAPA,2013,Kharif     ,Onion,139.2900385
Andhra Pradesh,KADAPA,2013,Kharif     ,Other Kharif pulses,107.7393132
Andhra Pradesh,KADAPA,2013,Kharif     ,other oilseeds,113.6415203
Andhra Pradesh,KADAPA,2013,Kharif     ,Papaya,123.6929736
Andhra Pradesh,KADAPA,2013,Kharif     ,Pome Granet,149.3361863
Andhra Pradesh,KADAPA,2013,Kharif     ,Ragi,101.4992503
Andhra Pradesh,KADAPA,2013,Kharif     ,Rice,105.1569681
Andhra Pradesh,KADAPA,2013,Kharif     ,Sapota,114.0347427
Andhra Pradesh,KADAPA,2013,Kharif     ,Sesamum,117.2932753
Andhra Pradesh,KADAPA,2013,Kharif     ,Small millets,119.048293
Andhra Pradesh,KADAPA,2013,Kharif     ,Soyabean,113.9538355
Andhra Pradesh,KADAPA,2013,Kharif     ,Sugarcane,150.4506023
Andhra Pradesh,KADAPA,2013,Kharif     ,Sunflower,116.2591667
Andhra Pradesh,KADAPA,2013,Kharif     ,Sweet potato,104.1335845
Andhra Pradesh,KADAPA,2013,Kharif     ,Tobacco,145.7854986
Andhra Pradesh,KADAPA,2013,Kharif     ,Tomato,105.2297213
Andhra Pradesh,KADAPA,2013,Kharif     ,Turmeric,133.3158333
Andhra Pradesh,KADAPA,2013,Kharif     ,Urad,146.4411591
Andhra Pradesh,KADAPA,2013,Rabi       ,Arhar/Tur,52.39988946
Andhra Pradesh,KADAPA,2013,Rabi       ,Bajra,80.37813984
Andhra Pradesh,KADAPA,2013,Rabi       ,Brinjal,40.82731608
Andhra Pradesh,KADAPA,2013,Rabi       ,Castor seed,45.75901164
Andhra Pradesh,KADAPA,2013,Rabi       ,Coriander,67
Andhra Pradesh,KADAPA,2013,Rabi       ,Cotton(lint),90
Andhra Pradesh,KADAPA,2013,Rabi       ,Cowpea(Lobia),122
Andhra Pradesh,KADAPA,2013,Rabi       ,Dry chillies,178
Andhra Pradesh,KADAPA,2013,Rabi       ,Gram,100
Andhra Pradesh,KADAPA,2013,Rabi       ,Groundnut,96
Andhra Pradesh,KADAPA,2013,Rabi       ,Horse-gram,32
Andhra Pradesh,KADAPA,2013,Rabi       ,Jowar,25
Andhra Pradesh,KADAPA,2013,Rabi       ,Maize,155.6220993
Andhra Pradesh,KADAPA,2013,Rabi       ,Moong(Green Gram),157.258161
Andhra Pradesh,KADAPA,2013,Rabi       ,Onion,114.1553387
Andhra Pradesh,KADAPA,2013,Rabi       ,Other Kharif pulses,118.0573732
Andhra Pradesh,KADAPA,2013,Rabi       ,Ragi,125.8615422
Andhra Pradesh,KADAPA,2013,Rabi       ,Rice,152.9244709
Andhra Pradesh,KADAPA,2013,Rabi       ,Sesamum,105.9896794
Andhra Pradesh,KADAPA,2013,Rabi       ,Small millets,105.012703
Andhra Pradesh,KADAPA,2013,Rabi       ,Sunflower,112.6291626
Andhra Pradesh,KADAPA,2013,Rabi       ,Sweet potato,109.1635914
Andhra Pradesh,KADAPA,2013,Rabi       ,Tobacco,149.699118
Andhra Pradesh,KADAPA,2013,Rabi       ,Tomato,105.751464
Andhra Pradesh,KADAPA,2013,Rabi       ,Turmeric,106.0756416
Andhra Pradesh,KADAPA,2013,Rabi       ,Urad,104.2141231
Andhra Pradesh,KADAPA,2013,Rabi       ,Wheat,105.0211797
Andhra Pradesh,KADAPA,2013,Whole Year ,Banana,33.74251325
Andhra Pradesh,KADAPA,2013,Whole Year ,Cashewnut,582
Andhra Pradesh,KADAPA,2013,Whole Year ,Castor seed,42.29361707
Andhra Pradesh,KADAPA,2013,Whole Year ,Coconut ,203
Andhra Pradesh,KADAPA,2013,Whole Year ,Coriander,66
Andhra Pradesh,KADAPA,2013,Whole Year ,Linseed,44
Andhra Pradesh,KADAPA,2013,Whole Year ,Sweet potato,129.2852242
